"Id","MSSubClass","MSZoning","LotFrontage","LotArea","LotShape","LotConfig","Neighborhood","Condition1","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","FirstFlrSF","SecFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","ScreenPorchSF","PoolArea","MiscVal","MoSold","YrSold","SaleCondition","SalePrice","HomeAge","RemodAge","idxhasG","idxhasMV","idxhasFB1","idxhasFB2","idxhasB","idxhasSF","idxhasPool","idxhasLF","idxhasLQF","idxhasWD","idxhasOP","idxhasEP","idxhasSP","idxisOld","idxhasRem","idxisNew"
42,20,"RL",115,9.7353647210574,"Reg","Inside","Timber","Norm","1Fam","1Story",5,6,1959,1959,"Gable","VinylSd","VinylSd","None",-9.21034037197618,"TA","Gd","CBlock","TA","TA","Gd","BLQ",6.87419859886591,"Unf",0,383,7.20785994550655,"GasA","Gd","Y","SBrkr",7.19142940533758,-9.21034037197618,0,7.19142940533758,0,1,1,1,2,1,"TA",5,2,"Gd","Attchd",1959,"RFn",1,308,"TA","TA","P",-9.21034037197618,4.64439186067937,0,0,0,-9.21034037197618,7,2007,"Normal",12.0435537166206,48,48,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
43,85,"RL",0,9.12478249450778,"IR1","CulDSac","SawyerW","Norm","1Fam","SFoyer",5,7,1983,1983,"Gable","HdBoard","HdBoard","None",-9.21034037197618,"TA","TA","CBlock","Gd","TA","Av","ALQ",6.61606531900162,"LwQ",93,0,6.73340201088497,"GasA","Gd","Y","SBrkr",6.78445717575981,-9.21034037197618,0,6.78445717575981,1,0,1,0,2,1,"Gd",5,0,"None","Attchd",1983,"RFn",2,504,"TA","Gd","Y",5.48063934000857,-9.21034037197618,0,0,0,-9.21034037197618,12,2007,"Normal",11.8775685792526,24,24,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0
44,20,"RL",0,9.1269587739067,"IR1","CulDSac","CollgCr","Norm","1Fam","1Story",5,6,1975,1980,"Hip","VinylSd","VinylSd","None",-9.21034037197618,"TA","TA","CBlock","Gd","TA","Av","LwQ",5.63478996031204,"BLQ",491,167,6.84375005561603,"GasA","TA","Y","SBrkr",6.84375005561603,-9.21034037197618,0,6.84375005561603,1,0,1,0,3,1,"TA",5,0,"None","Detchd",1977,"Unf",1,308,"TA","TA","Y",4.97673443207551,-9.21034037197618,0,0,0,-9.21034037197618,7,2008,"Normal",11.7772109603834,33,28,1,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0
45,20,"RL",70,8.98029809155735,"Reg","Inside","NAmes","Norm","1Fam","1Story",5,6,1959,1959,"Gable","BrkFace","Wd Sdng","None",-9.21034037197618,"TA","TA","CBlock","TA","TA","No","ALQ",5.18738636449982,"BLQ",506,465,7.04751730831381,"GasA","Ex","Y","FuseA",7.04751730831381,-9.21034037197618,0,7.04751730831381,1,0,1,0,3,1,"TA",6,0,"None","Attchd",1959,"RFn",1,300,"TA","TA","Y",-9.21034037197618,-9.21034037197618,0,0,0,-9.21034037197618,5,2006,"Normal",11.8565151700695,47,47,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0
46,120,"RL",61,8.94350614509548,"Reg","Inside","NridgHt","Norm","TwnhsE","1Story",9,5,2005,2005,"Hip","MetalSd","MetalSd","BrkFace",6.02102359206794,"Ex","TA","PConc","Ex","TA","No","GLQ",6.12249302881261,"Unf",0,1296,7.46851332857396,"GasA","Ex","Y","SBrkr",7.46851332857396,-9.21034037197618,0,7.46851332857396,1,0,2,0,2,1,"Ex",6,1,"Gd","Attchd",2005,"RFn",2,576,"TA","TA","Y",5.27811516943447,4.4067204667757,0,0,0,-9.21034037197618,2,2010,"Normal",12.6757637262502,5,5,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1
47,50,"RL",48,9.4589177323463,"IR1","CulDSac","Mitchel","Norm","1Fam","1.5Fin",7,5,2003,2003,"Gable","VinylSd","VinylSd","None",-9.21034037197618,"Gd","TA","PConc","Ex","TA","No","GLQ",7.20860041197944,"Unf",0,83,7.26822309089457,"GasA","Ex","Y","SBrkr",7.32514902383173,6.44730602101981,0,7.67275794317578,1,0,1,1,1,1,"Gd",6,1,"Ex","Attchd",2003,"RFn",2,670,"TA","TA","Y",5.12396457464118,3.76120244127225,0,198,0,-9.21034037197618,8,2009,"Abnorml",12.3870850127927,6,6,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,1
48,20,"FV",84,9.31433997100692,"Reg","Inside","Somerst","Norm","1Fam","1Story",8,5,2006,2006,"Gable","VinylSd","VinylSd","None",-9.21034037197618,"Gd","TA","PConc","Gd","TA","Av","GLQ",3.17805799700593,"Unf",0,1632,7.41216039533168,"GasA","Ex","Y","SBrkr",7.41216039533168,-9.21034037197618,0,7.41216039533168,0,0,2,0,3,1,"Gd",7,0,"None","Attchd",2006,"RFn",3,826,"TA","TA","Y",-9.21034037197618,4.98360730663961,0,0,0,-9.21034037197618,7,2007,"Normal",12.4280154766683,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
49,190,"RM",33,8.40200680404877,"Reg","Inside","OldTown","Norm","2fmCon","2Story",4,5,1920,2008,"Gable","MetalSd","MetalSd","None",-9.21034037197618,"TA","TA","BrkTil","TA","TA","No","Unf",-9.21034037197618,"Unf",0,736,6.60123025459843,"GasA","Gd","Y","SBrkr",6.60123025459843,6.57368030662544,0,7.28069726425526,0,0,2,0,2,3,"TA",8,0,"None","None",0,"None",0,0,"None","None","N",-9.21034037197618,-9.21034037197618,102,0,0,-9.21034037197618,6,2009,"Partial",11.6351430985794,89,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0
50,20,"RL",66,8.95441534405415,"Reg","Inside","Sawyer","Norm","1Fam","1Story",5,7,1966,1966,"Gable","HdBoard","HdBoard","None",-9.21034037197618,"TA","TA","CBlock","TA","TA","No","BLQ",6.63725816234605,"Unf",0,192,6.86171144519277,"GasA","Ex","Y","SBrkr",6.86171144519277,-9.21034037197618,0,6.86171144519277,1,0,1,0,3,1,"TA",6,0,"None","Attchd",1966,"Unf",1,386,"TA","TA","Y",-9.21034037197618,-9.21034037197618,0,0,0,-9.21034037197618,1,2007,"Normal",11.7519423662281,41,41,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
51,60,"RL",0,9.53741141986666,"IR2","Corner","Gilbert","Norm","1Fam","2Story",6,6,1997,1997,"Gable","VinylSd","VinylSd","None",-9.21034037197618,"TA","TA","PConc","Gd","TA","Av","GLQ",5.20400723652719,"Unf",0,612,6.67708358719171,"GasA","Gd","Y","SBrkr",6.67708358719171,6.51619322397195,0,7.29301774779999,0,1,2,0,3,1,"TA",6,0,"None","Attchd",1997,"Fin",2,388,"TA","TA","Y",-9.21034037197618,4.31748944686875,0,0,0,-9.21034037197618,7,2007,"Normal",12.0839050121209,10,10,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0
52,50,"RM",52,8.73873547738912,"Reg","Inside","BrkSide","Norm","1Fam","1.5Fin",6,6,1934,1950,"Gable","Wd Sdng","Wd Sdng","None",-9.21034037197618,"TA","TA","PConc","TA","TA","No","Unf",-9.21034037197618,"Unf",0,816,6.70441447751312,"GasA","TA","Y","SBrkr",6.70441447751312,-9.21034037197618,360,7.06987421349258,0,0,1,0,3,1,"TA",6,1,"Gd","Detchd",1985,"Unf",2,528,"TA","TA","Y",4.71849976415184,-9.21034037197618,0,0,0,5.99146479710795,9,2006,"Normal",11.6483301028498,72,56,1,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0
53,90,"RM",110,9.04452189908483,"IR2","Corner","IDOTRR","RRNn","Duplex","1Story",5,5,1963,1963,"Gable","Wd Sdng","Wd Sdng","None",-9.21034037197618,"Fa","TA","CBlock","Gd","TA","Gd","LwQ",4.64439186067937,"GLQ",712,0,6.70441447751312,"GasA","TA","N","SBrkr",6.70441447751312,-9.21034037197618,0,6.70441447751312,1,0,1,0,2,1,"TA",5,0,"None","CarPort",1963,"Unf",2,516,"TA","TA","Y",4.66344003750785,-9.21034037197618,0,0,0,-9.21034037197618,5,2010,"Normal",11.6082356456836,47,47,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0
54,20,"RL",68,10.8251836510581,"IR1","Inside","Veenker","Norm","1Fam","1Story",9,5,1981,1987,"Gable","WdShing","Wd Shng","None",-9.21034037197618,"Gd","TA","CBlock","Ex","TA","Gd","GLQ",7.50108217950849,"Unf",0,32,7.51860727110407,"GasA","Gd","Y","SBrkr",7.51860727110407,-9.21034037197618,0,7.51860727110407,2,0,0,1,0,1,"Gd",5,1,"Gd","Attchd",1981,"Fin",3,894,"TA","TA","Y",6.75343803528389,4.27666750790398,0,0,0,-9.21034037197618,11,2006,"Normal",12.8609986135297,25,19,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0
55,80,"RL",60,8.87262737993622,"Reg","Inside","NAmes","Norm","1Fam","SLvl",5,5,1955,1955,"Gable","MetalSd","MetalSd","None",-9.21034037197618,"TA","TA","CBlock","TA","TA","No","ALQ",5.95064281300436,"Unf",0,0,5.95064281300436,"GasA","TA","Y","SBrkr",7.21524005225951,-9.21034037197618,0,7.21524005225951,0,0,1,0,3,1,"TA",6,1,"TA","Detchd",1962,"Unf",2,572,"TA","TA","Y",-9.21034037197618,3.91202500542615,0,0,0,-9.21034037197618,2,2007,"Normal",11.7752897302069,52,52,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
56,20,"RL",100,9.22768902013881,"IR1","Inside","NAmes","Norm","1Fam","1Story",6,5,1964,1964,"Gable","HdBoard","Plywood","BrkFace",5.60580243394299,"TA","TA","CBlock","TA","TA","No","BLQ",6.19440559518628,"Unf",0,935,7.26192716287819,"GasA","Gd","Y","SBrkr",7.26192716287819,-9.21034037197618,0,7.26192716287819,0,0,2,0,3,1,"TA",7,1,"Gd","Attchd",1964,"RFn",2,576,"TA","TA","Y",-9.21034037197618,-9.21034037197618,0,0,0,-9.21034037197618,7,2008,"Normal",12.1034860573091,44,44,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
57,160,"FV",24,7.88042638209958,"Reg","Inside","Somerst","Norm","Twnhs","2Story",8,5,1999,2000,"Gable","MetalSd","MetalSd","BrkFace",6.12249302881261,"Gd","TA","PConc","Gd","TA","No","GLQ",6.47543287078728,"Unf",0,321,6.87729617459021,"GasA","Ex","Y","SBrkr",6.89060922187656,6.62804150845466,0,7.46106557185859,1,0,2,1,3,1,"Gd",7,0,"None","Attchd",1999,"Fin",2,480,"TA","TA","Y",4.74493299792809,-9.21034037197618,0,0,0,-9.21034037197618,8,2009,"Abnorml",12.0581525160333,10,9,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0
58,60,"RL",89,9.36263219090582,"IR1","Corner","CollgCr","Norm","1Fam","2Story",7,5,2004,2004,"Gable","VinylSd","VinylSd","None",-9.21034037197618,"Gd","TA","PConc","Gd","TA","No","Unf",-9.21034037197618,"Unf",0,860,6.75693250552662,"GasA","Ex","Y","SBrkr",6.75693250552662,6.75693250552662,0,7.45007962794703,0,0,2,1,3,1,"Gd",7,0,"None","Attchd",2004,"RFn",2,565,"TA","TA","Y",-9.21034037197618,4.24849667061977,0,0,0,-9.21034037197618,8,2006,"Normal",12.1884177108004,2,2,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1
59,60,"RL",66,9.52383638662982,"IR2","CulDSac","StoneBr","Norm","1Fam","2Story",10,5,2006,2006,"Hip","VinylSd","VinylSd","BrkFace",6.93828458101017,"Ex","TA","PConc","Ex","TA","Gd","Unf",-9.21034037197618,"Unf",0,1410,7.2513450542942,"GasA","Ex","Y","SBrkr",7.26262867110047,7.32580756842856,0,7.98786413004154,0,0,3,1,3,1,"Gd",10,1,"Gd","BuiltIn",2006,"Fin",3,641,"TA","TA","Y",5.25749589286098,-9.21034037197618,37,0,0,-9.21034037197618,10,2006,"Partial",12.991753427721,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1
60,20,"RL",60,8.88183631889304,"Reg","Inside","CollgCr","Norm","1Fam","1Story",5,7,1972,1972,"Gable","HdBoard","HdBoard","None",-9.21034037197618,"TA","TA","CBlock","TA","TA","Av","ALQ",6.44888955237469,"Unf",0,148,6.65929404788876,"GasA","Ex","Y","SBrkr",6.65929404788876,-9.21034037197618,0,6.65929404788876,0,0,1,0,2,1,"TA",4,0,"None","Detchd",1973,"Unf",1,352,"TA","TA","Y",5.27811516943447,-9.21034037197618,0,0,0,-9.21034037197618,1,2008,"Normal",11.7352686969143,36,36,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
61,20,"RL",63,9.47822782474972,"Reg","Inside","SawyerW","RRAe","1Fam","1Story",6,5,2004,2004,"Gable","VinylSd","VinylSd","None",-9.21034037197618,"TA","TA","PConc","Gd","TA","No","ALQ",6.8469432458553,"Unf",0,217,7.05444974448872,"GasA","Ex","Y","SBrkr",7.05444974448872,-9.21034037197618,0,7.05444974448872,1,0,1,1,3,1,"Gd",5,0,"None","Detchd",2006,"Unf",2,576,"TA","TA","Y",-9.21034037197618,3.91202500542615,0,0,0,-9.21034037197618,5,2006,"Partial",11.970350312642,2,2,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
62,75,"RM",60,8.88183631889304,"Reg","Inside","IDOTRR","Norm","1Fam","2.5Unf",5,7,1920,1996,"Gable","MetalSd","MetalSd","None",-9.21034037197618,"TA","TA","BrkTil","TA","Fa","No","Unf",-9.21034037197618,"Unf",0,530,6.2728771952254,"GasA","TA","N","SBrkr",6.36475092896894,6.2728771952254,0,7.01301587964863,0,0,1,0,3,1,"Fa",6,0,"None","Detchd",1935,"Unf",1,288,"TA","TA","N",-9.21034037197618,-9.21034037197618,144,0,0,-9.21034037197618,3,2007,"Normal",11.5228757968135,87,11,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0
63,120,"RL",44,8.77059434541427,"IR1","Inside","NridgHt","Norm","TwnhsE","1Story",8,5,2006,2006,"Gable","VinylSd","VinylSd","Stone",5.18178411208968,"Gd","TA","PConc","Gd","Gd","Mn","GLQ",3.17805799700593,"Unf",0,1346,7.22256609181487,"GasA","Ex","Y","SBrkr",7.22256609181487,-9.21034037197618,0,7.22256609181487,0,0,2,0,2,1,"Gd",6,1,"Gd","Attchd",2006,"RFn",2,484,"TA","TA","Y",4.78749257611503,3.89182233892487,0,0,0,-9.21034037197618,10,2007,"Normal",12.2184951660226,1,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1
64,70,"RM",50,9.23989918392646,"IR1","Inside","OldTown","RRAn","1Fam","2Story",7,6,1921,1950,"Gable","Stucco","Stucco","None",-9.21034037197618,"TA","TA","BrkTil","TA","TA","No","Unf",-9.21034037197618,"Unf",0,576,6.35610783430699,"GasA","Gd","Y","SBrkr",6.80461463092736,6.69456218228346,0,7.44424870797624,0,0,2,0,3,1,"TA",9,0,"None","Detchd",1990,"Unf",2,480,"TA","TA","Y",2.48491498308661,2.39790436366614,64,0,0,-9.21034037197618,4,2010,"Normal",11.8493977023057,89,60,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,0
65,60,"RL",0,9.14580186150528,"Reg","Inside","CollgCr","Norm","1Fam","2Story",7,5,1997,1998,"Gable","VinylSd","VinylSd","BrkFace",6.35088589123479,"TA","TA","PConc","Gd","TA","No","GLQ",6.60529805626619,"Unf",0,318,6.96319008047761,"GasA","Ex","Y","SBrkr",6.96319008047761,6.88448675439692,0,7.61775962577271,1,0,2,1,3,1,"Gd",8,0,"None","Attchd",1998,"RFn",2,645,"TA","TA","Y",6.35610783430699,3.58352171623003,0,0,0,-9.21034037197618,2,2009,"Normal",12.2991075119529,12,11,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0
66,60,"RL",76,9.16858044815439,"Reg","Inside","NridgHt","Norm","1Fam","2Story",8,5,2004,2005,"Gable","VinylSd","VinylSd","BrkFace",5.84064194807103,"Gd","TA","PConc","Ex","TA","Av","Unf",-9.21034037197618,"Unf",0,1143,7.04141175128387,"GasA","Ex","Y","SBrkr",7.04141175128387,7.19293429640377,0,7.81318730795813,0,0,2,1,4,1,"Gd",9,1,"Gd","BuiltIn",2004,"RFn",3,852,"TA","TA","Y",5.25749589286098,5.01728049906636,0,0,0,-9.21034037197618,10,2007,"Normal",12.6666570531749,3,2,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1
67,20,"RL",0,9.89847501573771,"Reg","Inside","NAmes","PosA","1Fam","1Story",7,5,1970,1989,"Gable","Plywood","Plywood","BrkFace",5.65948256419162,"TA","TA","CBlock","Gd","TA","Gd","GLQ",6.81564009972345,"Unf",0,1035,7.57404505673327,"GasA","TA","Y","SBrkr",7.69938945156711,-9.21034037197618,0,7.69938945156711,1,0,2,0,3,1,"TA",7,1,"Gd","Attchd",1970,"RFn",2,576,"TA","TA","Y",5.70711059697473,-9.21034037197618,0,0,0,-9.21034037197618,7,2010,"Normal",12.1007121304279,40,21,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0
68,20,"RL",72,9.27472264028192,"IR1","Inside","CollgCr","Norm","1Fam","1Story",7,5,2003,2003,"Gable","VinylSd","VinylSd","BrkFace",5.11799441121897,"Gd","TA","PConc","Gd","TA","Av","GLQ",6.92067160296536,"Unf",0,440,7.2813857323934,"GasA","Ex","Y","SBrkr",7.29912153032405,-9.21034037197618,0,7.29912153032405,1,0,2,0,3,1,"Gd",7,0,"None","Attchd",2003,"RFn",2,558,"TA","TA","Y",4.9698139940202,3.36729927825639,0,0,0,-9.21034037197618,6,2007,"Normal",12.3282902786969,4,4,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1
69,30,"RM",47,8.43554922407712,"Reg","Corner","OldTown","Artery","1Fam","1Story",4,6,1945,1950,"Gable","MetalSd","MetalSd","None",-9.21034037197618,"TA","Gd","CBlock","TA","TA","No","Unf",-9.21034037197618,"Unf",0,747,6.61606531900162,"GasA","TA","Y","SBrkr",6.61606531900162,-9.21034037197618,0,6.61606531900162,0,0,1,0,2,1,"TA",4,0,"None","Attchd",1945,"Unf",1,220,"TA","TA","Y",-9.21034037197618,-9.21034037197618,0,0,0,-9.21034037197618,6,2010,"Normal",11.289781914906,65,60,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0
70,50,"RL",81,9.65457738099802,"Reg","Corner","ClearCr","Norm","1Fam","1.5Fin",7,4,1953,1953,"Gable","BrkFace","AsbShng","None",-9.21034037197618,"Gd","TA","CBlock","TA","TA","No","BLQ",6.40191736256465,"Unf",0,701,7.17319181917371,"GasW","TA","Y","SBrkr",7.17319181917371,6.89060922187656,0,7.73499623774818,0,0,2,0,3,1,"TA",7,1,"TA","Attchd",1953,"Fin",2,667,"TA","TA","Y",-9.21034037197618,3.04452719961685,114,0,0,-9.21034037197618,7,2006,"Normal",12.323855681631,53,53,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0
71,20,"RL",95,9.52156806532845,"IR1","Inside","NAmes","Norm","1Fam","1Story",7,6,1973,1973,"Gable","Plywood","Plywood","BrkFace",7.01660977358031,"TA","Gd","CBlock","Gd","TA","Gd","ALQ",7.53902710901548,"Unf",0,343,7.70661295894845,"GasA","Ex","Y","SBrkr",7.70661295894845,-9.21034037197618,0,7.70661295894845,1,0,2,0,3,1,"TA",8,2,"Gd","Attchd",1973,"Fin",2,516,"TA","TA","Y",5.70378280798948,-9.21034037197618,0,0,0,-9.21034037197618,2,2007,"Normal",12.4049235046852,34,34,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
72,20,"RL",69,8.93577195182941,"Reg","Corner","Mitchel","Norm","1Fam","1Story",4,6,1982,2006,"Gable","HdBoard","Plywood","None",-9.21034037197618,"TA","TA","CBlock","TA","TA","No","ALQ",6.33682590813758,"Unf",0,280,6.73933674570036,"GasA","TA","Y","SBrkr",6.73933674570036,-9.21034037197618,0,6.73933674570036,1,0,1,0,2,1,"TA",4,0,"None","Detchd",1987,"Unf",2,360,"TA","TA","Y",-9.21034037197618,-9.21034037197618,0,0,0,-9.21034037197618,6,2007,"Normal",11.7714361608939,25,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0
73,60,"RL",74,9.22434190147296,"IR1","Corner","Gilbert","Norm","1Fam","2Story",7,5,1998,1998,"Gable","VinylSd","VinylSd","BrkFace",3.68888195411081,"TA","TA","PConc","Gd","TA","No","Unf",-9.21034037197618,"Unf",0,832,6.72383256101351,"GasA","Gd","Y","SBrkr",6.78558775800227,6.72503376221485,0,7.44891616075142,0,0,2,1,3,1,"TA",7,1,"TA","Attchd",1998,"Fin",2,427,"TA","TA","Y",-9.21034037197618,4.54329584609922,0,291,0,-9.21034037197618,12,2009,"Normal",12.128111104601,11,11,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0
74,20,"RL",85,9.23014300907628,"Reg","Inside","NAmes","Norm","1Fam","1Story",5,7,1954,2003,"Gable","Wd Sdng","Wd Sdng","BrkFace",4.64439186067937,"TA","TA","CBlock","TA","TA","No","ALQ",5.76832130829372,"BLQ",362,404,6.99025659257491,"GasA","Gd","Y","SBrkr",6.99025659257491,-9.21034037197618,0,6.99025659257491,1,0,1,0,3,1,"TA",6,0,"None","Attchd",1989,"Unf",2,490,"TA","TA","Y",-9.21034037197618,-9.21034037197618,0,0,0,-9.21034037197618,5,2010,"Normal",11.8837991289989,56,7,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0
75,50,"RM",60,8.6638875878382,"Reg","Corner","OldTown","Norm","1Fam","2Story",3,6,1915,1950,"Gambrel","VinylSd","VinylSd","None",-9.21034037197618,"Gd","Gd","CBlock","Fa","TA","No","Unf",-9.21034037197618,"Unf",0,840,6.73340201088497,"GasA","Gd","N","SBrkr",6.73340201088497,6.63987596454548,0,7.38087909786941,0,0,2,0,3,2,"TA",8,0,"None","Detchd",1915,"Unf",1,379,"TA","TA","Y",-9.21034037197618,-9.21034037197618,202,0,0,-9.21034037197618,5,2010,"Normal",11.584315461988,95,60,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0
76,180,"RM",21,7.37525584066639,"Reg","Inside","MeadowV","Norm","Twnhs","SLvl",4,5,1973,1973,"Gable","CemntBd","CmentBd","None",-9.21034037197618,"TA","TA","CBlock","Gd","TA","Gd","GLQ",6.13556510753193,"Unf",0,0,6.13556510753193,"GasA","TA","Y","SBrkr",6.26530140285176,6.13556510753193,0,6.89568279896244,1,0,1,0,2,1,"TA",5,0,"None","BuiltIn",1973,"Unf",1,297,"TA","TA","Y",4.78749257611503,4.61512150693978,0,0,0,-9.21034037197618,11,2009,"Normal",11.4186147865979,36,36,1,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0
77,20,"RL",0,9.04487594404806,"IR1","Inside","NAmes","Norm","1Fam","1Story",4,7,1956,1956,"Gable","VinylSd","VinylSd","None",-9.21034037197618,"TA","TA","CBlock","TA","TA","No","ALQ",5.42934606755084,"Unf",0,724,6.85856513983338,"GasA","Ex","Y","FuseA",6.85856513983338,-9.21034037197618,0,6.85856513983338,0,0,1,0,2,1,"TA",4,0,"None","Detchd",1956,"Unf",1,283,"TA","TA","Y",-9.21034037197618,-9.21034037197618,0,0,0,-9.21034037197618,4,2008,"Normal",11.8185702385328,52,52,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
78,50,"RM",50,9.06357900216156,"Reg","Inside","BrkSide","Norm","1Fam","1.5Fin",5,5,1948,2001,"Gable","Wd Sdng","Wd Sdng","None",-9.21034037197618,"TA","TA","CBlock","TA","TA","No","BLQ",5.81711145758221,"GLQ",41,295,6.51025848933266,"GasA","TA","Y","SBrkr",6.97728143491432,5.36129263519288,0,7.15851407515033,1,0,1,0,2,1,"TA",6,0,"None","Detchd",1948,"Unf",1,240,"TA","TA","Y",-9.21034037197618,-9.21034037197618,0,0,0,-9.21034037197618,1,2008,"Normal",11.7519423662281,60,7,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0
79,90,"RL",72,9.2852623077716,"Reg","Inside","Sawyer","Norm","Duplex","1Story",4,5,1968,1968,"Hip","HdBoard","HdBoard","None",-9.21034037197618,"TA","TA","CBlock","TA","TA","No","Unf",-9.21034037197618,"Unf",0,1768,7.47760429975867,"GasA","TA","N","SBrkr",7.47760429975867,-9.21034037197618,0,7.47760429975867,0,0,2,0,4,2,"TA",8,0,"None","None",0,"None",0,0,"None","None","Y",-9.21034037197618,-9.21034037197618,0,0,0,-9.21034037197618,4,2010,"Normal",11.8240798943398,42,42,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
80,50,"RM",60,9.25339987101517,"Reg","Corner","OldTown","Norm","1Fam","2Story",5,6,1910,1981,"Gable","Wd Sdng","Wd Sdng","None",-9.21034037197618,"TA","TA","PConc","TA","TA","No","Unf",-9.21034037197618,"Unf",0,440,6.08677495418501,"GasA","Gd","Y","SBrkr",6.52502980447102,6.30627546942975,0,7.11476952966727,0,0,1,1,2,1,"TA",5,0,"None","Detchd",1966,"Unf",2,440,"TA","TA","Y",4.30406644455461,-9.21034037197618,128,0,0,-9.21034037197618,5,2009,"Normal",11.6082356456836,99,28,1,0,0,0,1,1,0,1,0,1,0,1,0,1,1,0
81,60,"RL",100,9.47270464413598,"Reg","Corner","NAmes","Norm","1Fam","2Story",6,6,1968,1968,"Gable","VinylSd","VinylSd","BrkFace",6.35610783430699,"TA","Gd","CBlock","Gd","TA","No","Rec",6.10479345562925,"Unf",0,448,6.79794052458207,"GasA","TA","Y","SBrkr",7.07496328256841,6.86693338862854,0,7.66949529769303,0,0,2,1,4,1,"Gd",8,1,"Gd","Attchd",1968,"Fin",1,509,"TA","TA","Y",-9.21034037197618,4.27666750790398,0,252,0,-9.21034037197618,6,2009,"Normal",12.1730327919688,41,41,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0
82,120,"RM",32,8.41183269798063,"Reg","FR2","Mitchel","Norm","TwnhsE","1Story",6,5,1998,1998,"Hip","VinylSd","VinylSd","BrkFace",6.09356999577874,"TA","Gd","PConc","Ex","Gd","No","GLQ",7.09090990534393,"Unf",0,36,7.12044445323323,"GasA","Ex","Y","SBrkr",7.19818365189626,-9.21034037197618,0,7.19818365189626,1,0,2,0,2,1,"TA",5,0,"None","Attchd",1998,"Fin",2,405,"TA","TA","Y",-9.21034037197618,5.29330532723693,0,0,0,-9.21034037197618,3,2006,"Normal",11.9414558466609,8,8,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
83,20,"RL",78,9.23073107142207,"Reg","Inside","Somerst","Norm","1Fam","1Story",8,5,2007,2007,"Gable","VinylSd","VinylSd","Stone",6.14846850959284,"TA","TA","PConc","Gd","TA","No","GLQ",3.49651059176492,"Unf",0,1530,7.354362394401,"GasA","Ex","Y","SBrkr",7.354362394401,-9.21034037197618,0,7.354362394401,0,0,2,0,3,1,"Gd",6,1,"Gd","Attchd",2007,"RFn",3,758,"TA","TA","Y",4.9698139940202,4.59512086023509,0,0,0,-9.21034037197618,10,2008,"Normal",12.409013489935,1,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1
